ID,Target
7263,0
7264,1
7266,0
7268,0
7271,0
7275,1
7277,0
7280,1
7281,1
7283,0
7284,0
7287,0
7289,0
7291,0
7295,0
7297,1
7300,1
7303,1
7305,1
7310,0
7312,0
7315,1
7319,0
7320,1
7321,0
7322,0
7323,1
7324,1
7325,0
7326,0
7327,0
7333,1
7336,1
7337,0
7339,1
7342,1
7343,1
7347,1
7349,1
7354,0
7355,0
7356,1
7357,1
7358,0
7359,0
7363,0
7365,1
7366,1
7367,1
7368,0
7373,0
7374,0
7377,0
7381,0
7382,1
7383,1
7384,1
7385,1
7388,1
7391,0
7393,0
7400,0
7402,0
7405,1
7409,0
7413,0
7414,1
7415,1
7419,1
7422,1
7423,0
7426,1
7429,1
7435,0
7438,0
7441,0
7442,0
7450,1
7452,0
7456,1
7458,0
7469,1
7472,1
7476,1
7478,1
7484,1
7492,0
7493,0
7494,1
7496,1
7499,1
7504,1
7506,0
7509,1
7510,1
7511,1
7512,0
7513,1
7518,0
7524,1
7525,1
7526,0
7528,1
7532,0
7533,0
7537,0
7541,0
7542,0
7543,0
7544,0
7545,0
7550,0
7552,1
7553,1
7555,0
7558,0
7560,0
7563,1
7565,0
7566,1
7568,1
7570,0
7572,0
7576,0
7577,1
7578,1
7579,1
7580,1
7588,0
7590,0
7594,0
7597,0
7599,0
7601,0
7602,1
7604,1
7605,0
7610,1
7616,1
7621,0
7622,0
7625,1
7629,0
7630,0
7633,1
7635,1
7636,1
7637,1
7639,1
7644,1
7645,1
7650,0
7651,1
7653,1
7660,1
7661,0
7666,0
7669,1
7672,1
7675,0
7677,1
7678,0
7684,0
7687,1
7688,0
7690,1
7692,1
7693,0
7694,0
7698,0
7702,0
7704,1
7707,0
7712,1
7714,1
7718,1
7719,0
7726,1
7730,1
7734,0
7736,0
7743,0
7746,0
7747,1
7750,1
7753,1
7756,1
7759,1
7760,0
7761,0
7762,0
7766,0
7767,0
7771,0
7777,0
7783,0
7784,0
7785,0
7786,0
7791,1
7800,0
7803,0
7804,1
7806,1
7809,1
7814,1
7815,0
7817,0
7820,1
7823,0
7824,1
7825,0
7829,1
7831,0
7833,0
7836,0
7838,1
7842,0
7853,1
7855,1
7857,0
7858,1
7860,1
7861,0
7863,1
7864,0
7866,1
7870,1
7871,0
7874,0
7880,1
7881,0
7887,0
7889,1
7890,1
7891,0
7892,1
7902,1
7903,0
7905,1
7910,0
7913,0
7916,0
7918,0
7924,0
7925,0
7927,0
7928,0
7930,1
7932,0
7933,1
7934,1
7936,0
7939,0
7944,0
7947,1
7949,0
7950,0
7951,0
7952,1
7953,1
7955,0
7959,0
7963,1
7964,1
7966,0
7969,0
7970,1
7971,0
7973,1
7976,1
7982,0
7983,1
7985,1
7988,0
7989,0
7992,1
7993,1
7997,0
7998,0
7999,1
8002,1
8003,1
8014,1
8019,0
8020,1
8023,1
8024,0
8026,0
8027,0
8029,0
8031,1
8032,1
8033,0
8036,0
8037,1
8038,0
8041,0
8042,1
8045,1
8047,0
8049,1
8050,1
8051,1
8061,0
8062,0
8063,1
8065,1
8066,0
8067,1
8068,1
8069,0
8070,1
8071,0
8072,1
8074,1
8076,1
8077,0
8078,0
8079,1
8081,0
8085,0
8087,1
8095,1
8097,1
8101,0
8105,0
8110,0
8113,0
8116,1
8118,0
8120,0
8121,1
8124,0
8125,0
8127,0
8129,0
8136,1
8139,0
8145,1
8148,1
8150,0
8151,0
8156,1
8157,1
8162,1
8164,0
8165,1
8166,0
8168,1
8174,1
8176,1
8177,0
8178,1
8179,0
8180,0
8184,1
8185,1
8191,1
8194,0
8195,0
8196,1
8197,0
8200,0
8204,0
8209,1
8212,1
8213,0
8215,1
8216,1
8220,1
8222,1
8223,0
8224,0
8226,1
8229,0
8230,0
8231,1
8232,0
8233,0
8234,1
8237,1
8238,1
8239,1
8240,0
8245,1
8248,0
8249,0
8250,0
8252,0
8253,1
8254,0
8257,1
8258,0
8261,0
8268,1
8269,1
8273,1
8274,1
8281,0
8282,0
8287,1
8289,1
8293,0
8294,0
8297,1
8298,1
8308,0
8310,0
8313,0
8315,1
8317,1
8322,1
8328,1
8329,0
8333,0
8334,1
8339,1
8343,1
8344,0
8345,1
8346,1
8348,0
8349,1
8354,1
8358,1
8360,0
8362,0
8363,1
8366,1
8367,1
8369,1
8373,1
8375,0
8384,1
8389,0
8391,0
8399,1
8402,0
8404,0
8407,0
8408,1
8410,1
8413,1
8414,1
8415,0
8416,1
8417,0
8418,0
8420,0
8421,1
8425,1
8426,0
8432,0
8434,1
8437,1
8441,0
8442,1
8445,0
8450,1
8451,0
8453,1
8458,0
8459,0
8461,0
8462,0
8464,1
8465,0
8467,0
8470,0
8473,0
8475,0
8476,0
8481,0
8484,1
8489,1
8490,1
8493,1
8502,1
8503,0
8504,1
8513,1
8514,1
8515,1
8521,1
8524,1
8526,1
8531,0
8534,0
8540,0
8541,0
8543,0
8546,0
8550,1
8551,1
8555,1
8556,0
8557,1
8558,0
8563,1
8564,0
8571,0
8572,1
8573,1
8574,1
8576,1
8578,1
8583,0
8584,1
8585,1
8586,0
8589,0
8590,1
8596,0
8604,1
8605,1
8606,0
8608,0
8609,0
8611,1
8615,1
8616,0
8617,1
8618,1
8619,0
8620,0
8621,0
8623,0
8624,0
8625,1
8628,1
8632,1
8634,1
8635,0
8636,0
8637,0
8639,1
8640,0
8643,1
8645,0
8648,0
8652,0
8655,1
8660,0
8662,0
8663,0
8664,1
8666,0
8668,0
8669,1
8671,0
8675,1
8677,1
8678,0
8681,1
8685,0
8691,0
8697,0
8699,0
8701,1
8705,1
8706,1
8712,1
8714,0
8717,1
8719,0
8720,1
8722,0
8723,0
8735,1
8741,1
8742,0
8743,1
8747,1
8755,0
8758,1
8759,0
8760,1
8761,0
8765,0
8769,1
8777,1
8778,1
8779,0
8781,1
8783,1
8786,0
8788,1
8789,1
8790,0
8800,1
8801,1
8814,0
8815,0
8816,1
8817,0
8818,1
8825,1
8827,0
8832,0
8837,0
8840,0
8846,0
8847,1
8848,1
8849,1
8852,1
8859,1
8860,1
8867,0
8872,1
8873,0
8874,0
8879,0
8880,0
8881,0
8882,0
8883,1
8885,0
8887,0
8889,1
8890,0
8894,1
8895,1
8899,0
8900,1
8901,1
8904,1
8905,0
8910,0
8912,0
8916,1
8917,0
8918,0
8919,1
8924,1
8935,0
8938,0
8942,1
8944,1
8945,1
8946,1
8949,1
8951,1
8952,0
8959,1
8960,1
8961,1
8962,1
8966,1
8968,0
8970,0
8973,0
8974,0
8976,0
8979,0
8980,0
8984,0
8987,1
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8997,1
8999,0
9000,1
9007,1
9010,1
9012,0
9013,1
9016,1
9018,0
9019,0
9021,1
9028,1
9029,1
9030,1
9037,1
9038,0
9040,1
9042,1
9043,0
9044,1
9047,1
9050,0
9051,0
9054,0
9057,0
9058,1
9060,0
9061,0
9062,0
9064,0
9065,0
9069,1
9075,1
9078,1
9082,0
9090,0
9091,0
9092,0
9096,0
9097,1
9098,1
9099,1
9100,1
9101,0
9106,0
9107,0
9113,1
9115,0
9119,1
9121,1
9122,0
9124,0
9126,0
9130,0
9132,1
9134,0
9135,0
9136,0
9139,1
9140,0
9141,0
9143,0
9147,0
9155,0
9158,0
9165,0
9166,0
9168,1
9169,0
9171,1
9172,1
9173,0
9175,0
9183,1
9186,1
9187,1
9188,1
9189,0
9190,1
9192,0
9193,1
9194,1
9197,1
9200,1
9201,1
9203,1
9206,1
9207,1
9210,0
9211,1
9215,0
9216,0
9217,1
9218,1
9220,0
9224,0
9225,1
9228,1
9231,1
9232,1
9234,0
9239,0
9243,0
9245,0
9248,0
9250,0
9254,0
9255,0
9257,1
9266,0
9268,1
9271,0
9274,0
9275,1
9280,1
9283,0
9285,0
9287,0
9290,0
9296,0
9299,1
9307,0
9308,1
9309,0
9310,0
9313,0
9315,0
9319,1
9320,0
9321,1
9325,0
9331,1
9332,1
9335,1
9336,1
9342,1
9345,0
9346,1
9350,1
9354,1
9357,0
9361,1
9364,0
9366,0
9369,0
9371,0
9372,1
9375,1
9379,1
9380,0
9381,1
9382,0
9386,1
9387,1
9389,0
9391,1
9392,1
9396,1
9403,1
9404,1
9406,0
9407,1
9411,0
9412,0
9414,0
9416,0
9417,0
9419,1
9423,0
9424,0
9426,0
9427,0
9428,0
9431,1
9434,0
9436,1
9439,0
9440,0
9443,1
9446,0
9447,1
9450,1
9452,1
9453,1
9454,0
9456,1
9457,0
9459,0
9462,1
9463,1
9466,0
9468,1
9470,1
9471,1
9475,1
9476,0
9477,0
9478,1
9479,0
9481,0
9483,1
9485,0
9491,0
9495,0
9497,1
9499,0
9506,1
9512,1
9515,0
9518,0
9520,1
9522,1
9524,0
9525,1
9526,1
9527,0
9528,0
9530,0
9534,1
9535,0
9540,0
9542,0
9543,1
9545,1
9547,1
9549,1
9554,1
9555,0
9567,1
9569,1
9571,1
9573,1
9574,0
9575,1
9577,1
9578,1
9579,0
9581,0
9585,0
9590,1
9601,1
9604,1
9605,0
9606,0
9607,1
9613,1
9615,0
9617,1
9618,1
9621,1
9623,0
9627,0
9628,1
9634,1
9637,0
9638,0
9641,1
9642,1
9643,0
9646,0
9648,0
9651,1
9652,1
9655,1
9658,0
9660,1
9663,1
9664,0
9665,0
9666,0
9667,1
9669,1
9671,0
9672,1
9673,0
9676,0
9680,1
9688,0
9691,0
9694,0
9698,1
9699,1
9701,1
9702,1
9705,1
9706,0
9708,0
9711,0
9714,1
9716,0
9717,0
9724,0
9725,0
9727,1
9728,1
9731,1
9736,1
9739,0
9741,1
9743,1
9746,0
9748,0
9752,1
9754,0
9757,0
9759,1
9763,0
9764,0
9765,1
9768,0
9769,0
9773,1
9774,0
9776,0
9780,0
9782,1
9790,0
9792,1
9795,1
9797,1
9798,0
9806,0
9808,0
9809,0
9811,0
9813,0
9814,1
9815,1
9816,1
9819,1
9822,1
9826,0
9827,0
9828,0
9834,1
9840,1
9841,0
9843,1
9844,0
9845,0
9848,1
9851,1
9852,1
9854,0
9858,0
9860,1
9862,0
9864,1
9867,0
9868,1
9869,1
9870,1
9871,1
9872,1
9874,1
9875,1
9877,0
9878,1
9880,0
9881,0
9882,1
9887,1
9890,0
9891,1
9892,0
9894,1
9895,0
9897,1
9898,0
9899,0
9902,0
9904,1
9905,0
9909,0
9910,1
9911,0
9913,1
9914,0
9918,1
9921,0
9922,1
9926,1
9928,1
9929,1
9930,0
9933,1
9934,1
9936,0
9939,0
9940,1
9944,1
9949,1
9950,1
9952,0
9955,0
9960,1
9961,1
9971,1
9974,0
9975,1
9977,0
9978,0
9979,0
9981,0
9983,0
9984,0
9986,0
9988,0
9989,0
9990,0
9993,0
9995,1
9996,0
9997,0
9998,0
9999,0
10001,0
10005,1
10007,1
10013,1
10014,0
10018,0
10020,1
10021,1
10023,1
10025,0
10026,0
10033,1
10039,1
10043,0
10046,0
10047,0
10048,1
10058,0
10063,0
10064,1
10068,0
10069,0
10070,1
10072,0
10073,0
10074,1
10077,0
10078,0
10079,1
10081,1
10085,0
10087,1
10091,1
10093,0
10094,0
10096,0
10097,1
10102,1
10104,1
10105,1
10106,0
10116,1
10118,0
10119,1
10121,0
10122,1
10123,1
10124,0
10128,1
10129,0
10134,1
10135,0
10138,1
10139,1
10140,0
10142,0
10143,1
10144,1
10146,1
10147,0
10151,0
10153,1
10156,1
10161,0
10162,0
10163,0
10166,0
10167,0
10168,1
10175,1
10176,1
10179,0
10182,1
10184,0
10186,1
10188,1
10190,0
10191,0
10194,1
10196,0
10197,0
10198,0
10199,0
10200,0
10202,1
10204,0
10209,1
10211,0
10213,0
10214,1
10219,0
10220,1
10221,0
10223,0
10225,1
10227,0
10229,0
10234,0
10235,1
10236,1
10237,0
10240,0
10244,1
10248,0
10252,0
10253,0
10255,1
10259,1
10261,0
10264,1
10265,1
10266,0
10268,1
10269,0
10271,0
10274,1
10278,1
10279,0
10280,0
10281,0
10283,1
10287,0
10288,0
10291,1
10295,0
10299,1
10307,0
10315,0
10318,0
10320,1
10326,0
10335,1
10338,1
10341,1
10344,0
10347,1
10348,1
10349,0
10350,0
10351,0
10355,1
10359,0
10360,0
10362,0
10363,0
10364,1
10366,1
10367,0
10370,0
10371,1
10373,1
10374,0
10379,1
10381,1
10385,1
10386,0
10387,1
10388,0
10389,0
10391,0
10392,0
10396,1
10398,1
10399,0
10400,1
10403,0
10404,1
10405,1
10406,0
10407,1
10409,0
10410,0
10415,1
10416,1
10417,1
10422,0
10423,1
10424,0
10433,1
10435,1
10438,0
10441,1
10443,1
10445,1
10446,0
10447,1
10450,1
10453,1
10455,0
10458,1
10460,0
10463,1
10467,0
10479,1
10480,0
10487,0
10488,0
10489,1
10492,1
10496,1
10497,0
10499,1
10503,1
10505,0
10513,1
10516,0
10519,1
10521,1
10523,1
10524,1
10528,0
10529,1
10530,1
10532,0
10534,0
10535,0
10536,0
10537,0
10538,0
10539,1
10541,0
10542,1
10546,0
10552,0
10557,0
10558,1
10561,0
10562,0
10563,1
10564,0
10565,0
10568,1
10569,0
10574,1
10575,1
10580,0
10583,0
10584,0
10585,1
10586,1
10588,0
10590,0
10593,1
10595,1
10597,1
10599,1
10603,0
10606,1
10608,0
10610,0
10613,0
10618,0
10622,1
10624,1
10626,1
10628,0
10629,1
10630,1
10631,0
10632,1
10634,1
10635,1
10637,0
10638,1
10639,1
10642,0
10645,1
10648,1
10651,0
10655,0
10658,0
10661,1
10664,0
10665,0
10666,0
10669,0
10676,1
10677,0
10685,1
10690,1
10694,1
10697,0
10701,0
10702,0
10703,0
10711,0
10714,0
10718,0
10719,1
10725,0
10726,1
10734,0
10736,1
10738,1
10741,1
10742,0
10746,0
10747,1
10752,1
10754,0
10757,0
10758,0
10767,1
10772,0
10774,0
10779,1
10780,0
10781,0
10782,0
10783,1
10791,0
10793,1
10794,0
10797,1
10800,1
10803,1
10805,1
10807,1
10808,1
10809,1
10812,0
10813,0
10814,1
10815,1
10819,0
10821,0
10822,0
10823,1
10829,0
10832,0
10835,1
10837,1
10841,1
10846,1
10849,1
10852,1
10857,0
10858,0
10859,1
10860,1
10865,0
10868,1
10872,0
10878,0
10879,1
10888,0
10893,0
10894,1
10899,1
10902,0
10904,1
10905,1
10908,1
10910,1
10911,0
10915,0
10917,1
10918,1
10919,1
10921,1
10923,1
10926,0
10934,0
10935,1
10937,1
10939,0
10942,0
10944,1
10945,1
10948,1
10949,1
10951,0
10952,1
10953,1
10955,0
10958,1
10967,0
10968,1
10969,1
10970,1
10971,1
10975,1
10977,0
10979,1
10980,1
10981,0
10983,1
10988,1
10989,0
10992,0
10994,0
10999,0
11000,1
11005,1
11007,1
11018,0
11019,0
11026,0
11028,0
11030,1
11035,1
11037,1
11038,0
11040,0
11045,1
11046,1
11049,0
11051,1
11052,1
11053,0
11054,0
11057,1
11060,0
11061,1
11062,0
11064,0
11065,0
11067,0
11074,0
11076,0
11077,0
11080,1
11081,0
11085,0
11088,0
11089,1
11090,1
11092,0
11093,0
11096,0
11099,0
11102,0
11107,1
11108,0
11110,1
11112,1
11119,0
11120,1
11121,1
11122,0
11125,1
11127,0
11129,1
11130,1
11131,0
11133,0
11134,1
11135,0
11138,0
11143,0
11144,1
11148,1
11150,1
11154,1
11156,1
11157,0
11160,0
11166,1
11167,1
11173,0
11174,1
11180,1
11183,1
11185,0
11187,1
11193,1
11194,1
11195,1
11196,1
11198,1
11199,1
11200,1
11201,1
11205,0
11210,0
11212,0
11213,0
11216,0
11217,1
11218,1
11235,0
11236,1
11237,1
11238,1
11243,1
11245,0
11247,1
11250,0
11251,1
11252,0
11253,0
11254,0
11255,1
11256,1
11257,0
11259,1
11262,0
11264,0
11266,1
11267,0
11270,0
11271,1
11272,0
11274,0
11278,0
11280,0
11281,0
11287,1
11289,1
11290,0
11292,1
11294,0
11296,1
11297,0
11298,1
11299,0
11300,0
11302,1
11303,0
11304,1
11305,1
11306,1
11309,0
11310,1
11311,0
11312,0
11313,1
11315,0
11318,0
11324,1
11326,0
11329,0
11330,1
11332,0
11336,1
11338,1
11340,0
11342,1
11343,0
11345,0
11349,0
11352,1
11353,0
11354,1
11355,1
11358,1
11360,0
11361,0
11364,1
11368,1
11369,0
11370,1
11372,0
11373,1
11376,0
11377,0
11381,0
11383,1
11393,0
11397,1
11398,0
11401,1
11404,0
11406,1
11411,1
11416,0
11417,1
11418,0
11422,1
11423,1
11424,1
11428,0
11440,0
11447,0
11448,1
11450,0
11455,0
11456,1
11457,0
11472,1
11474,1
11475,0
11476,0
11480,0
11483,1
11494,1
11498,1
11501,0
11511,0
11514,1
11515,1
11518,1
11521,0
11524,1
11526,1
11527,0
11531,0
11532,0
11538,0
11542,1
11544,1
11550,1
11552,1
11553,1
11557,0
11560,0
11566,0
11567,0
11568,0
11569,1
11570,0
11575,1
11583,1
11585,0
11589,1
11590,1
11591,1
11592,0
11597,0
11598,0
11599,1
11600,0
11602,1
11605,0
11606,0
11609,0
11617,0
11618,0
11620,1
11621,1
11627,1
11630,1
11632,0
11634,1
11639,0
11643,0
11644,0
11645,1
11647,0
11651,1
11652,0
11653,0
11654,1
11655,0
11656,0
11660,1
11662,1
11663,0
11664,1
11666,1
11668,1
11675,0
11676,1
11677,0
11681,1
11688,1
11689,1
11690,0
11691,1
11695,0
11697,0
11698,0
11703,0
11718,0
11720,0
11721,0
11729,0
11730,0
11731,0
11732,1
11735,0
11740,1
11742,1
11747,1
11749,1
11751,0
11756,0
11757,0
11758,0
11760,0
11768,0
11770,1
11771,0
11772,1
11776,1
11778,1
11781,1
11785,1
11789,0
11791,1
11797,1
11798,1
11800,1
11801,1
11802,0
11804,0
11807,0
11810,0
11813,1
11814,0
11816,1
11817,1
11818,0
11820,1
11822,0
11824,1
11825,0
11826,1
11827,1
11828,1
11830,0
11833,1
11842,0
11843,0
11845,0
11851,0
11852,1
11854,0
11855,1
11856,1
11858,1
11862,0
11869,1
11871,1
11876,0
11878,1
11883,0
11889,1
11890,0
11892,1
11894,0
11898,0
11900,1
11903,1
11905,0
11906,0
11908,0
11910,1
11912,0
11914,0
11916,1
11921,0
11923,0
11924,0
11927,0
11929,1
11932,1
11933,1
11934,1
11938,1
11939,0
11943,1
11944,0
11946,0
11949,1
11950,0
11955,1
11957,1
11966,1
11972,1
11973,0
11978,1
11981,0
11982,0
11983,1
11984,0
11985,0
11991,0
11992,1
11999,0
12000,0
12002,0
12004,1
12006,1
12008,0
12009,1
12010,1
12011,0
12017,1
12026,1
12027,1
12029,1
12031,1
12032,0
12034,0
12037,1
12040,1
12041,0
12042,0
12044,0
12046,0
12049,0
12059,0
12060,1
12063,0
12070,0
12071,0
12075,0
12076,1
12079,0
12080,1
12088,0
12089,0
12090,0
12091,0
12094,1
12097,0
12098,0
12104,1
12108,0
12110,1
12114,0
12115,0
12117,1
12118,1
12120,1
12122,1
12123,0
12126,1
12127,0
12128,1
12131,0
12132,0
12135,1
12137,1
12138,0
12139,0
12140,1
12144,1
12148,0
12149,0
12151,0
12153,1
12156,0
12157,0
12160,1
12163,0
12168,0
12173,1
12177,1
12181,1
12182,1
12185,0
12192,1
12193,1
12197,1
12199,1
12203,0
12209,0
12210,1
12218,1
12221,0
12222,1
12225,1
12226,1
12228,1
12232,0
12233,1
12234,0
12235,0
12236,1
12238,0
12240,1
12241,0
12242,1
12247,0
12248,1
12251,0
12252,1
12253,0
12256,1
12258,0
12259,1
12261,1
12263,0
12264,0
12265,1
12267,0
12268,1
12269,1
12270,0
12275,0
12276,0
12278,1
12281,1
12282,0
12286,0
12288,1
12289,0
12290,0
12292,1
12293,1
12294,0
12295,1
12296,0
12297,0
12298,0
12299,0
12300,1
12306,0
12307,0
12309,0
12310,1
12313,0
12314,0
12317,0
12319,0
12320,0
12324,0
12325,1
12330,0
12332,1
12333,0
12334,1
12343,0
12346,0
12348,0
12349,0
12353,1
12355,1
12358,0
12365,0
12366,0
12368,0
12369,0
12383,1
12386,1
12389,0
12392,1
12395,1
12398,0
12401,1
12402,1
12410,0
12412,0
12417,1
12418,1
12421,0
12422,0
12423,0
12424,1
12426,0
12427,0
12428,1
12429,0
12430,0
12433,0
12438,1
12439,1
12440,1
12442,1
12443,0
12447,1
12452,0
12453,0
12454,1
12458,1
12459,1
12461,1
12463,1
12465,0
12466,1
12467,1
12471,1
12473,1
12475,1
12477,0
12478,0
12480,0
12481,0
12483,0
12486,1
12488,1
12493,1
12494,0
12495,1
12496,1
12499,1
12500,0
12503,1
12505,0
12507,0
12514,0
12516,0
12517,0
12521,1
12525,0
12528,1
12529,1
12531,1
12532,0
12533,1
12536,1
12537,0
12540,1
12542,0
12546,0
12552,0
12553,1
12557,0
12560,0
12562,0
12564,0
12569,0
12570,1
12571,1
12575,1
12576,1
12579,0
12580,1
12585,0
12587,0
12589,0
12593,0
12599,0
12601,1
12602,0
12606,1
12607,0
12608,1
12610,1
12614,1
12618,1
12619,1
12620,1
12622,1
12623,1
12624,1
12626,0
12627,0
12629,1
12630,1
12633,1
12634,1
12635,0
12637,1
12638,1
12640,0
12641,1
12642,0
12658,0
12665,0
12667,1
12668,0
12670,1
12677,0
12680,0
12683,0
12684,1
12685,1
12687,0
12688,1
12690,1
12693,1
12696,1
12699,0
12700,1
12701,0
12702,1
12704,1
12707,0
12712,1
12714,1
12716,1
12719,1
12720,1
12721,1
12722,0
12723,1
12724,0
12726,0
12727,0
12728,1
12729,1
12730,1
12731,1
12734,0
12735,0
12737,0
12739,0
12740,1
12742,1
12745,1
12749,0
12750,1
12754,1
12757,0
12760,1
12762,1
12763,1
12766,0
12767,1
12769,0
12775,0
12777,1
12778,0
12785,1
12791,0
12798,1
12800,0
12806,1
12807,1
12808,0
12809,0
12811,1
12813,0
12818,1
12820,1
12822,1
12825,1
12830,0
12832,1
12833,1
12841,1
12844,1
12845,0
12850,0
12852,0
12854,1
12857,0
12861,0
12863,1
12864,0
12865,1
12867,0
12868,0
12870,0
12875,0
12876,1
12881,1
12883,1
12895,0
12897,1
12898,1
12899,0
12900,1
12901,0
12904,1
12907,0
12909,0
12910,1
12913,0
12916,0
12918,1
12924,1
12928,1
12937,1
12939,0
12942,1
12945,1
12947,0
12955,0
12959,0
12960,0
12964,0
12965,0
12966,1
12967,0
12969,1
12976,0
12980,0
12983,1
12984,1
12986,1
12987,1
12989,1
12991,1
12992,0
12996,1
12998,0
13002,0
13004,0
13006,1
13008,1
13013,1
13014,1
13015,0
13020,0
13021,0
13029,1
13034,1
13035,1
13039,0
13040,1
13043,0
13045,1
13046,0
13047,0
13048,0
13055,1
13062,1
13067,1
13068,0
13069,1
13071,1
13072,0
13075,1
13077,1
13078,1
13079,0
13081,0
13082,0
13083,0
13088,0
13090,1
13093,1
13095,0
13099,0
13101,0
13102,1
13103,1
13106,1
13109,1
13110,1
13113,0
13115,0
13117,1
13119,1
13121,0
13124,0
13126,1
13127,1
13128,0
13134,0
13137,0
13138,1
13145,1
13152,1
13157,1
13161,0
13162,1
13164,0
13165,1
13166,1
13167,1
13168,0
13170,0
13173,1
13174,0
13177,1
13179,1
13181,0
13182,1
13185,1
13186,1
13189,0
13190,0
13192,1
13193,1
13194,0
13195,1
13196,0
13200,1
13203,0
13205,1
13207,0
13208,0
13210,0
13211,0
13213,1
13214,1
13218,1
13224,0
13227,0
13228,1
13229,0
13230,1
13232,1
13234,0
13237,0
13239,1
13244,0
13248,1
13251,1
13252,1
13262,1
13263,1
13265,0
13269,1
13270,1
13277,1
13278,0
13281,1
13283,1
13285,1
13286,0
13288,1
13290,0
13292,1
13293,1
13296,0
13297,0
13302,1
13303,1
13305,1
13306,1
13310,0
13311,1
13316,0
13317,0
13318,0
13324,1
13325,0
13328,0
13329,1
13331,1
13333,1
13334,0
13338,0
13339,0
13341,0
13343,0
13346,0
13349,0
13355,1
13356,0
13359,1
13366,1
13367,1
13369,1
13370,0
13372,1
13377,1
13378,1
13381,1
13382,1
13383,0
13386,1
13387,1
13389,1
13390,1
13391,0
13395,0
13399,0
13405,1
13406,1
13410,1
13413,0
13414,1
13417,0
13421,1
13423,0
13427,1
13428,0
13431,1
13434,0
13435,0
13438,0
13441,1
13442,1
13443,1
13445,1
13447,0
13448,0
13449,0
13453,0
13454,0
13456,1
13457,0
13458,1
13461,1
13462,0
13463,1
13468,0
13472,0
13473,0
13474,0
13475,0
13482,1
13484,1
13491,0
13492,0
13494,0
13495,1
13498,0
13502,0
13505,1
13507,1
13508,0
13509,0
13521,0
13522,0
13523,0
13524,1
13525,0
13528,1
13530,0
13531,0
13532,0
13536,0
13538,0
13539,1
13541,1
13542,1
13544,1
13545,1
13546,1
13550,0
13551,1
13554,0
13555,1
13556,1
13560,1
13561,1
13562,1
13563,1
13564,0
13569,0
13570,1
13572,1
13573,0
13576,0
13579,0
13580,1
13581,1
13582,1
13583,0
13585,1
13586,1
13592,0
13596,1
13598,0
13599,1
13600,0
13611,1
13612,1
13613,1
13615,1
13616,0
13623,1
13624,0
13625,1
13628,0
13631,1
13632,1
13636,1
13645,1
13646,0
13649,1
13652,0
13656,0
13658,0
13659,1
13666,1
13667,0
13668,1
13670,1
13673,1
13674,1
13676,1
13682,0
13683,0
13687,1
13692,1
13694,0
13696,0
13698,1
13699,1
13701,1
13702,1
13703,0
13706,1
13714,0
13718,1
13721,0
13723,1
13724,0
13725,0
13729,1
13731,1
13735,1
13737,1
13738,0
13741,1
13745,0
13748,1
13751,0
13752,0
13754,1
13756,0
13761,0
13762,0
13765,1
13768,1
13769,1
13770,0
13773,1
13774,1
13776,1
13780,0
13781,1
13785,1
13788,0
13791,1
13795,0
13799,1
13801,1
13804,0
13809,0
13811,1
13812,0
13816,1
13821,1
13822,0
13826,0
13827,0
13828,1
13829,0
13836,0
13837,1
13842,0
13844,1
13847,1
13849,0
13853,1
13854,0
13860,1
13864,0
13868,0
13872,1
13873,0
13874,0
13875,1
13876,0
13879,0
13880,0
13882,0
13884,1
13887,0
13888,1
13897,0
13900,1
13901,0
13902,0
13904,1
13905,0
13906,0
13909,1
13910,1
13913,0
13914,1
13915,1
13917,0
13918,1
13919,0
13921,1
13923,0
13929,0
13940,1
13945,0
13949,1
13952,0
13953,0
13956,0
13957,1
13958,1
13961,0
13963,0
13964,1
13965,0
13966,1
13968,0
13969,1
13973,0
13974,0
13977,1
13978,1
13981,1
13983,1
13984,0
13986,1
13987,0
13988,0
13991,0
13992,1
13994,1
13996,0
13997,1
14001,1
14004,1
14007,1
14012,1
14013,1
14014,0
14015,0
14016,0
14018,1
14019,0
14025,0
14027,0
14031,0
14035,0
14036,1
14045,1
14046,0
14048,1
14049,1
14053,1
14057,1
14058,1
14059,1
14060,1
14062,0
14065,0
14066,1
14067,1
14070,0
14072,0
14077,1
14078,1
14079,0
14080,0
14081,0
14083,1
14084,0
14085,1
14087,1
14089,0
14091,1
14094,1
14096,0
14099,1
14100,1
14102,1
14105,1
14107,1
14109,1
14112,1
14113,0
14116,1
14118,1
14120,1
14123,0
14130,0
14136,1
14139,1
14141,0
14143,1
14145,1
14147,1
14149,1
14151,0
14153,1
14159,0
14160,1
14163,0
14165,0
14166,1
14167,0
14169,0
14170,0
14172,0
14173,0
14176,1
14178,0
14182,1
14186,1
14187,1
14189,1
14191,0
14198,0
14201,0
14202,1
14205,1
14209,0
14211,1
14214,0
14216,0
14220,0
14228,0
14230,1
14234,0
14235,1
14237,1
14238,0
14241,0
14245,0
14246,0
14247,0
14249,0
14250,1
14251,1
14253,1
14256,1
14260,1
14262,0
14266,0
14267,0
14268,1
14274,0
14275,1
14279,1
14280,0
14281,1
14284,1
14287,0
14292,1
14293,0
14296,0
14300,1
14301,1
14302,0
14304,1
14309,0
14310,1
14314,1
14317,1
14318,0
14321,1
14323,0
14324,0
14325,1
14327,1
14334,0
14335,0
14336,0
14337,1
